sampling_profile,building_seed,building_budget,features,model,grouping,group,group_label,buildings,rows,anomalies,anomaly_rate,roc_auc,pr_auc,precision_0_5,recall_0_5,f1_0_5,tn_0_5,fp_0_5,fn_0_5,tp_0_5,row_seed,support_id,building_draw_seed
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,tabpfn,site,10,site 10,8,87112,15212,0.17462576912480485,0.834898581732378,0.4112038561583645,0.39576328177538667,0.3868656323954773,0.39126387873146734,62915,8985,9327,5885,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,tabpfn,site,10,site 10,8,87112,15212,0.17462576912480485,0.8177290378505806,0.36367424161246964,0.38140404782579657,0.3753615566657902,0.3783586787264354,62639,9261,9502,5710,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,tabpfn,site,11,site 11,2,26160,194,0.007415902140672783,0.9879001168061964,0.4445076296258008,0.10882352941176471,0.9536082474226805,0.19535374868004224,24451,1515,9,185,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,tabpfn,site,11,site 11,2,26160,194,0.007415902140672783,0.9953682492013743,0.6337107024153368,0.12184343434343434,0.9948453608247423,0.2170978627671541,24575,1391,1,193,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,tabpfn,site,13,site 13,53,702174,37855,0.05391113883453389,0.8775327768592865,0.25031044590713214,0.2795393774279804,0.5854708757099458,0.3784051426083542,607198,57121,15692,22163,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,tabpfn,site,13,site 13,53,702174,37855,0.05391113883453389,0.8866280240658125,0.2459230382185518,0.2956494125119085,0.6148461233654735,0.3992966203465432,608869,55450,14580,23275,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,tabpfn,site,14,site 14,45,812410,66380,0.08170751221673786,0.9473942004679611,0.6911200764733653,0.6441880713974749,0.6687405845134077,0.6562347549708034,721511,24519,21989,44391,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,tabpfn,site,14,site 14,45,812410,66380,0.08170751221673786,0.9517088556863842,0.6726679623644957,0.6152858151023288,0.6567188912322989,0.6353275522844859,718773,27257,22787,43593,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,tabpfn,site,15,site 15,45,482676,9311,0.019290372838094292,0.9882499936021009,0.5614985206379507,0.5730778481520084,0.7676941252282247,0.6562614763128902,468040,5325,2163,7148,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,tabpfn,site,15,site 15,45,482676,9311,0.019290372838094292,0.9879812588107528,0.5913974980525112,0.5522388059701493,0.7550209429706798,0.6379020915566445,467665,5700,2281,7030,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,xgboost,meter,1,chilledwater,252,2115354,141139,0.06672122018347756,0.9671976502962458,0.5622526530355695,0.4860398242092127,0.9520614429746562,0.6435426863727359,1832123,142092,6766,134373,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,xgboost,meter,1,chilledwater,252,2115354,141139,0.06672122018347756,0.9676862021499943,0.5814380973955914,0.4844012430914066,0.9420287801387285,0.6398069371727748,1832695,141520,8182,132957,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,xgboost,meter,2,steam,162,1350609,48888,0.03619700446243139,0.9483923557229332,0.48386828599598636,0.37593706533716287,0.8513950253640975,0.5215718707316768,1232626,69095,7265,41623,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,xgboost,meter,2,steam,162,1350609,48888,0.03619700446243139,0.9501493947372226,0.4988892459185805,0.37051455067649397,0.8760841106201931,0.520780136669828,1228955,72766,6058,42830,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,xgboost,meter,3,hotwater,73,636121,90691,0.14256878801360118,0.8934321836753478,0.599725668551501,0.6464888108288163,0.47080746711360555,0.5448362543624032,522082,23348,47993,42698,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,xgboost,meter,3,hotwater,73,636121,90691,0.14256878801360118,0.9055109945471506,0.6441915411611002,0.6505900926548993,0.5543548973988599,0.5986294926979704,518429,27001,40416,50275,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,xgboost,overall,0,all,296,4102084,280718,0.06843302087426781,0.944682086861446,0.5174421923260661,0.4825242868395447,0.7790522873488697,0.5959394888186749,3586831,234535,62024,218694,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,xgboost,overall,0,all,296,4102084,280718,0.06843302087426781,0.9494725243975258,0.5381681317515399,0.4837113163824037,0.8052992683048469,0.604389713755586,3580079,241287,54656,226062,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,xgboost,site,0,site 0,13,93806,4045,0.043120909110291455,0.990804028976881,0.8254167204108926,0.6250688199669664,0.8420271940667491,0.7175057931325047,87718,2043,639,3406,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,xgboost,site,0,site 0,13,93806,4045,0.043120909110291455,0.9926250645358201,0.8809268419001224,0.6806935515293201,0.8637824474660074,0.7613859228590106,88122,1639,551,3494,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,xgboost,site,1,site 1,7,61469,2933,0.047715108428638825,0.8390574371989884,0.14944287935012165,0.16874770473742196,0.3133310603477668,0.2193579186060389,54009,4527,2014,919,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,xgboost,site,1,site 1,7,61469,2933,0.047715108428638825,0.8494035434018393,0.18224730254369712,0.1922689075630252,0.39004432321854754,0.25757064054936396,53730,4806,1789,1144,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,xgboost,site,2,site 2,50,675821,76276,0.11286420516675273,0.9663243714335383,0.7674055494694646,0.8056346945235834,0.5338507525302848,0.642170004731115,589721,9824,35556,40720,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,xgboost,site,2,site 2,50,675821,76276,0.11286420516675273,0.9686216391960085,0.7823618213294751,0.7891652068564693,0.6319550055063191,0.7018644845184446,586667,12878,28073,48203,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,xgboost,site,6,site 6,15,187447,28605,0.15260313581972504,0.9625604231927298,0.7639809661130067,0.5254406569626574,0.993148051040028,0.6872701761176698,133184,25658,196,28409,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,xgboost,site,6,site 6,15,187447,28605,0.15260313581972504,0.9590682951095751,0.7515469541595354,0.504569930565396,0.9958398881314455,0.6697781592033952,130872,27970,119,28486,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,xgboost,site,7,site 7,8,139716,8439,0.06040109937301383,0.8436766737100334,0.16834568522956983,0.1899410814406538,0.9473871311766797,0.31643941342938,97180,34097,444,7995,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,xgboost,site,7,site 7,8,139716,8439,0.06040109937301383,0.8342401434433969,0.16698816282492834,0.1804071665062108,0.9104159260575898,0.301140594990789,96373,34904,756,7683,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,xgboost,site,9,site 9,50,833293,31468,0.03776342774990309,0.9945594654293216,0.9459192672130363,0.69517787659811,0.9538261090631753,0.8042173516960506,788664,13161,1453,30015,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,xgboost,site,9,site 9,50,833293,31468,0.03776342774990309,0.9950653071956642,0.9523647300745133,0.7071998123827392,0.9582750730901233,0.8138122739785179,789340,12485,1313,30155,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,xgboost,site,10,site 10,8,87112,15212,0.17462576912480485,0.8749340928232853,0.46670651523663664,0.4774628080823033,0.8481462003681304,0.6109769380120282,57780,14120,2310,12902,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,xgboost,site,10,site 10,8,87112,15212,0.17462576912480485,0.8748729216777473,0.5314570563374924,0.44651693947468596,0.771101761767026,0.5655465020972952,57360,14540,3482,11730,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,xgboost,site,11,site 11,2,26160,194,0.007415902140672783,0.9591556484252604,0.2350721550096492,0.03477630863973918,0.9896907216494846,0.06719160104986877,20637,5329,2,192,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,xgboost,site,11,site 11,2,26160,194,0.007415902140672783,0.9534095339583641,0.14258872998559338,0.06021962451292951,0.8762886597938144,0.11269472986410341,23313,2653,24,170,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,xgboost,site,13,site 13,53,702174,37855,0.05391113883453389,0.8880529682582723,0.238637754181018,0.25874131677884654,0.8235635979395061,0.3937706036148687,575004,89315,6679,31176,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,xgboost,site,13,site 13,53,702174,37855,0.05391113883453389,0.8827183101689376,0.2614547724066216,0.24318027857178262,0.7775987320036983,0.3704948364075745,572709,91610,8419,29436,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,xgboost,site,14,site 14,45,812410,66380,0.08170751221673786,0.948384165378414,0.7137839346680134,0.6572613906545683,0.8162398312744803,0.7281743898505537,717776,28254,12198,54182,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,xgboost,site,14,site 14,45,812410,66380,0.08170751221673786,0.9584997037668797,0.7627727996512574,0.6581269933314005,0.8548809882494728,0.7437108875855968,716552,29478,9633,56747,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,xgboost,site,15,site 15,45,482676,9311,0.019290372838094292,0.9883142938636064,0.6685694802154678,0.5168089490727112,0.9427558801417678,0.6676300578034682,465158,8207,533,8778,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,xgboost,site,15,site 15,45,482676,9311,0.019290372838094292,0.9878930737020971,0.7026638055572065,0.5142957171198507,0.9466222747288153,0.6664902264735907,465041,8324,497,8814,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,200,137,catboost,meter,1,chilledwater,252,2115354,141139,0.06672122018347756,0.9751827920187666,0.6967655678926871,0.48095711674358993,0.9731186985879169,0.6437468508688673,1825994,148221,3794,137345,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,200,137,catboost,meter,1,chilledwater,252,2115354,141139,0.06672122018347756,0.9761103751913538,0.7070458074600252,0.48834464024121405,0.9731116133740497,0.6503292035901066,1830315,143900,3795,137344,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,200,137,catboost,meter,2,steam,162,1350609,48888,0.03619700446243139,0.9730620496624971,0.7719527761432318,0.4233469291709154,0.8832024218622156,0.5723488865323436,1242907,58814,5710,43178,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,200,137,catboost,meter,2,steam,162,1350609,48888,0.03619700446243139,0.9604479797399629,0.7491736562398161,0.4092505410228179,0.8819546719031255,0.5590752314514665,1239482,62239,5771,43117,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,200,137,catboost,meter,3,hotwater,73,636121,90691,0.14256878801360118,0.9499733799203992,0.7364178038419373,0.6446083749186374,0.8189897564256652,0.721410672312982,504480,40950,16416,74275,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,200,137,catboost,meter,3,hotwater,73,636121,90691,0.14256878801360118,0.9468195138332411,0.7371619061077214,0.6626792473940366,0.7837051085554244,0.7181287731440552,509251,36179,19616,71075,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,200,137,catboost,overall,0,all,296,4102084,280718,0.06843302087426781,0.9680706513430429,0.6775386684106456,0.5067752887428573,0.9076653438682236,0.6504088699312445,3573381,247985,25920,254798,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,200,137,catboost,overall,0,all,296,4102084,280718,0.06843302087426781,0.9655319305895784,0.6794240923004995,0.5093327177667893,0.8960451413874422,0.649483843980934,3579048,242318,29182,251536,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,200,137,catboost,site,0,site 0,13,93806,4045,0.043120909110291455,0.9969344688433641,0.9341517884017511,0.6018351383874849,0.9891223733003708,0.7483400355372674,87114,2647,44,4001,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,200,137,catboost,site,0,site 0,13,93806,4045,0.043120909110291455,0.9961974766971139,0.9176126347945369,0.6131453960471887,0.9893695920889988,0.757094211123723,87236,2525,43,4002,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,200,137,catboost,site,1,site 1,7,61469,2933,0.047715108428638825,0.8760831075608176,0.19290923665593043,0.23464305478693967,0.4336856460961473,0.304524778549198,54387,4149,1661,1272,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,200,137,catboost,site,1,site 1,7,61469,2933,0.047715108428638825,0.8049965440414718,0.21350177649406615,0.2077982361132601,0.45789294237981587,0.28586632609621115,53416,5120,1590,1343,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,200,137,catboost,site,2,site 2,50,675821,76276,0.11286420516675273,0.9811127183831713,0.8367645815995941,0.7283422001948212,0.892036813676648,0.8019210937269807,574167,25378,8235,68041,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,200,137,catboost,site,2,site 2,50,675821,76276,0.11286420516675273,0.980804905739694,0.8361042439114978,0.7663614864073806,0.8581729508626567,0.8096728307254623,579589,19956,10818,65458,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,200,137,catboost,site,6,site 6,15,187447,28605,0.15260313581972504,0.9784920125929507,0.8833973203076804,0.5426987767584098,0.9926236671910506,0.7017361754711152,134916,23926,211,28394,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,200,137,catboost,site,6,site 6,15,187447,28605,0.15260313581972504,0.976600139115131,0.8667195691860456,0.5270542937005979,0.9953504632057333,0.6891777406627454,133293,25549,133,28472,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,200,137,catboost,site,7,site 7,8,139716,8439,0.06040109937301383,0.9302415692833965,0.31813866950722813,0.22550467749876907,0.9768929968005687,0.3664244282952197,102963,28314,195,8244,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,200,137,catboost,site,7,site 7,8,139716,8439,0.06040109937301383,0.9276129725154738,0.29208757410428127,0.21588089330024815,0.9896907216494846,0.35444649563944236,100941,30336,87,8352,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,200,137,catboost,site,9,site 9,50,833293,31468,0.03776342774990309,0.9951656105066122,0.9589237192487199,0.7737561200686985,0.9592284225244693,0.8565672044154996,792999,8826,1283,30185,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,200,137,catboost,site,9,site 9,50,833293,31468,0.03776342774990309,0.9947352118241797,0.9590748352783436,0.7676185619581846,0.9567179356806915,0.8517994567677682,792711,9114,1362,30106,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,200,137,catboost,site,10,site 10,8,87112,15212,0.17462576912480485,0.93058913256389,0.6066825375018559,0.3977480874905721,0.9706810412831974,0.5642769795169673,49542,22358,446,14766,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,200,137,catboost,site,10,site 10,8,87112,15212,0.17462576912480485,0.9337786415599719,0.7202326670717193,0.43884591260715033,0.965882198264528,0.6034953689442014,53112,18788,519,14693,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,200,137,catboost,site,11,site 11,2,26160,194,0.007415902140672783,0.9489272649166118,0.4705977097455019,0.034753978415950244,0.979381443298969,0.06712594947889065,20689,5277,4,190,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,200,137,catboost,site,11,site 11,2,26160,194,0.007415902140672783,0.9722547566167018,0.5283218071333791,0.09639266706091071,0.8402061855670103,0.1729442970822281,24438,1528,31,163,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,200,137,catboost,site,13,site 13,53,702174,37855,0.05391113883453389,0.9162848326212217,0.34132022040840226,0.2530289741460272,0.8611808215559371,0.39113585371998993,568080,96239,5255,32600,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,200,137,catboost,site,13,site 13,53,702174,37855,0.05391113883453389,0.9043904139002702,0.35358500340487853,0.2491507447315431,0.8563730022454101,0.3859997975816966,566623,97696,5437,32418,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,200,137,catboost,site,14,site 14,45,812410,66380,0.08170751221673786,0.9744838853475586,0.820262487313252,0.7205882352941176,0.8769508888219343,0.7911173928406404,723458,22572,8168,58212,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,200,137,catboost,site,14,site 14,45,812410,66380,0.08170751221673786,0.9740126716933537,0.8045968636479297,0.713721802185292,0.8689062970774329,0.7837057468765498,722895,23135,8702,57678,1,building_seed3,3.0
